Tag,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Valid GMUs,Date Open,Date Close,Notes,RFW,PLO,NoApps
DF951O1R,A_R,Leftover,NA,NA,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O1R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O1R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O1R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O1R,L_U,Leftover Choice 1,4,4,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O1R,L_R,Leftover Choice 3,1,1,100.0%,100.0%,D,F,951,O1,R,O1R,0,951,NA,NA,,No,No,NA
DF951O2M,A_R,Leftover,NA,NA,100.0%,100.0%,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,NA
DF951O2M,A_NR,Leftover,NA,NA,100.0%,100.0%,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,NA
DF951O2M,Y_R,Leftover,NA,NA,100.0%,100.0%,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,NA
DF951O2M,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,NA
DF951O2M,L_U,None Drawn,NA,NA,NA,NA,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,Yes
DF951O2M,L_R,None Drawn,NA,NA,NA,NA,D,F,951,O2,M,O2M,0,951,NA,NA,,No,No,Yes
DM001O1A,A_R,10 Pref Points,1,1,100.0%,100.0%,D,M,001,O1,A,O1A,10,1,45902,45930,,No,No,NA
DM001O1A,A_NR,None Drawn,NA,NA,NA,NA,D,M,001,O1,A,O1A,0,1,45902,45930,,No,No,Yes
DM001O1A,Y_R,None Drawn,NA,NA,NA,NA,D,M,001,O1,A,O1A,0,1,45902,45930,,No,No,Yes
DM001O1A,Y_NR,No Apps,NA,NA,NA,NA,D,M,001,O1,A,O1A,0,1,45902,45930,,No,No,Yes
DM001O1A,L_U,None Drawn,NA,NA,NA,NA,D,M,001,O1,A,O1A,0,1,45902,45930,,No,No,Yes
DM001O1A,L_R,None Drawn,NA,NA,NA,NA,D,M,001,O1,A,O1A,0,1,45902,45930,,No,No,Yes
DM001O1M,A_R,5 Pref Points,1,1,100.0%,100.0%,D,M,001,O1,M,O1M,5,1,NA,NA,,No,No,NA
DM001O1M,A_NR,None Drawn,NA,NA,NA,NA,D,M,001,O1,M,O1M,0,1,NA,NA,,No,No,Yes
DM001O1M,Y_R,None Drawn,NA,NA,NA,NA,D,M,001,O1,M,O1M,0,1,NA,NA,,No,No,Yes
DM001O1M,Y_NR,No Apps,NA,NA,NA,NA,D,M,001,O1,M,O1M,0,1,NA,NA,,No,No,Yes
DM001O1M,L_U,None Drawn,NA,NA,NA,NA,D,M,001,O1,M,O1M,0,1,NA,NA,,No,No,Yes
DM001O1M,L_R,None Drawn,NA,NA,NA,NA,D,M,001,O1,M,O1M,0,1,NA,NA,,No,No,Yes
DM001O2R,A_R,2 Pref Points,3,4,75.0%,75.0%,D,M,001,O2,R,O2R,2,1,NA,NA,,No,No,NA
DM001O2R,A_NR,13 Pref Points,1,1,100.0%,100.0%,D,M,001,O2,R,O2R,13,1,NA,NA,,No,No,NA
DM001O2R,Y_R,None Drawn,NA,NA,NA,NA,D,M,001,O2,R,O2R,0,1,NA,NA,,No,No,Yes
DM001O2R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,001,O2,R,O2R,0,1,NA,NA,,No,No,Yes
DM001O2R,L_U,5 Pref Points,1,2,50.0%,50.0%,D,M,001,O2,R,O2R,5,1,NA,NA,,No,No,NA
DM001O2R,L_R,5 Pref Points,1,2,50.0%,50.0%,D,M,001,O2,R,O2R,5,1,NA,NA,,No,No,NA
DM001O3R,A_R,9 Pref Points,2,2,100.0%,100.0%,D,M,001,O3,R,O3R,9,1,NA,NA,,No,No,NA
DM001O3R,A_NR,20 Pref Points,1,1,100.0%,100.0%,D,M,001,O3,R,O3R,20,1,NA,NA,,No,No,NA
DM001O3R,Y_R,None Drawn,NA,NA,NA,NA,D,M,001,O3,R,O3R,0,1,NA,NA,,No,No,Yes
DM001O3R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,001,O3,R,O3R,0,1,NA,NA,,No,No,Yes
DM001O3R,L_U,None Drawn,NA,NA,NA,NA,D,M,001,O3,R,O3R,0,1,NA,NA,,No,No,Yes
DM001O3R,L_R,None Drawn,NA,NA,NA,NA,D,M,001,O3,R,O3R,0,1,NA,NA,,No,No,Yes
DM002O1A,A_R,4 Pref Points,4,5,80.0%,80.0%,D,M,002,O1,A,O1A,4,2,45902,45930,,No,No,NA
DM002O1A,A_NR,17 Pref Points,1,1,100.0%,100.0%,D,M,002,O1,A,O1A,17,2,45902,45930,,No,No,NA
DM002O1A,Y_R,None Drawn,NA,NA,NA,NA,D,M,002,O1,A,O1A,0,2,45902,45930,,No,No,Yes
DM002O1A,Y_NR,No Apps,NA,NA,NA,NA,D,M,002,O1,A,O1A,0,2,45902,45930,,No,No,Yes
DM002O1A,L_U,None Drawn,NA,NA,NA,NA,D,M,002,O1,A,O1A,0,2,45902,45930,,No,No,Yes
DM002O1A,L_R,None Drawn,NA,NA,NA,NA,D,M,002,O1,A,O1A,0,2,45902,45930,,No,No,Yes
DM002O1M,A_R,4 Pref Points,1,4,25.0%,25.0%,D,M,002,O1,M,O1M,4,2,NA,NA,,No,No,NA
DM002O1M,A_NR,19 Pref Points,1,1,100.0%,100.0%,D,M,002,O1,M,O1M,19,2,NA,NA,,No,No,NA
DM002O1M,Y_R,No Apps,NA,NA,NA,NA,D,M,002,O1,M,O1M,0,2,NA,NA,,No,No,Yes
DM002O1M,Y_NR,None Drawn,NA,NA,NA,NA,D,M,002,O1,M,O1M,0,2,NA,NA,,No,No,Yes
DM002O1M,L_U,None Drawn,NA,NA,NA,NA,D,M,002,O1,M,O1M,0,2,NA,NA,,No,No,Yes
DM002O1M,L_R,None Drawn,NA,NA,NA,NA,D,M,002,O1,M,O1M,0,2,NA,NA,,No,No,Yes
DM002O2R,A_R,9 Pref Points,1,2,50.0%,50.0%,D,M,002,O2,R,O2R,9,2,NA,NA,,No,No,NA
DM002O2R,A_NR,17 Pref Points,1,5,20.0%,20.0%,D,M,002,O2,R,O2R,17,2,NA,NA,,No,No,NA
DM002O2R,Y_R,None Drawn,NA,NA,NA,NA,D,M,002,O2,R,O2R,0,2,NA,NA,,No,No,Yes
DM002O2R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,002,O2,R,O2R,0,2,NA,NA,,No,No,Yes
DM002O2R,L_U,11 Pref Points,2,6,33.0%,33.0%,D,M,002,O2,R,O2R,11,2,NA,NA,,No,No,NA
DM002O2R,L_R,11 Pref Points,2,5,40.0%,40.0%,D,M,002,O2,R,O2R,11,2,NA,NA,,No,No,NA
DM002O3R,A_R,13 Pref Points,2,3,67.0%,67.0%,D,M,002,O3,R,O3R,13,2,NA,NA,,No,No,NA
DM002O3R,A_NR,24 Pref Points,2,2,100.0%,100.0%,D,M,002,O3,R,O3R,24,2,NA,NA,,No,No,NA
DM002O3R,Y_R,None Drawn,NA,NA,NA,NA,D,M,002,O3,R,O3R,0,2,NA,NA,,No,No,Yes
DM002O3R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,002,O3,R,O3R,0,2,NA,NA,,No,No,Yes
DM002O3R,L_U,10 Pref Points,2,2,100.0%,100.0%,D,M,002,O3,R,O3R,10,2,NA,NA,,No,No,NA
DM002O3R,L_R,1 Pref Points,2,6,33.0%,33.0%,D,M,002,O3,R,O3R,1,2,NA,NA,,No,No,NA
DM003O1M,A_R,1 Pref Points,24,48,50.0%,50.0%,D,M,003,O1,M,O1M,1,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DM003O1M,A_NR,3 Pref Points,4,14,29.0%,29.0%,D,M,003,O1,M,O1M,3,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DM003O1M,Y_R,1 Pref Points,1,2,50.0%,NA,D,M,003,O1,M,O1M,1,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DM003O1M,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,Yes
DM003O1M,L_U,Choice 3,1,9,11.0%,11.0%,D,M,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DM003O1M,L_R,Leftover Choice 1,9,10,90.0%,90.0%,D,M,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DM003O2R,A_R,0 Pref Points,71,171,42.0%,42.0%,D,M,003,O2,R,O2R,0,"3, 301",NA,NA,,No,No,NA
DM003O2R,A_NR,0 Pref Points,1,56,2.0%,2.0%,D,M,003,O2,R,O2R,0,"3, 301",NA,NA,,No,No,NA
DM003O2R,Y_R,0 Pref Points,14,24,58.0%,50.0%,D,M,003,O2,R,O2R,0,"3, 301",NA,NA,,No,No,NA
DM003O2R,Y_NR,2 Pref Points,1,2,50.0%,58.0%,D,M,003,O2,R,O2R,2,"3, 301",NA,NA,,No,No,NA
DM003O2R,L_U,Leftover Choice 1,7,22,32.0%,32.0%,D,M,003,O2,R,O2R,0,"3, 301",NA,NA,,No,No,NA
DM003O2R,L_R,Leftover Choice 3,15,15,100.0%,100.0%,D,M,003,O2,R,O2R,0,"3, 301",NA,NA,,No,No,NA
DM003O3R,A_R,0 Pref Points,113,266,42.0%,42.0%,D,M,003,O3,R,O3R,0,"3, 301",NA,NA,,No,No,NA
DM003O3R,A_NR,2 Pref Points,68,88,77.0%,77.0%,D,M,003,O3,R,O3R,2,"3, 301",NA,NA,,No,No,NA
DM003O3R,Y_R,0 Pref Points,20,39,51.0%,89.0%,D,M,003,O3,R,O3R,0,"3, 301",NA,NA,,No,No,NA
DM003O3R,Y_NR,2 Pref Points,8,9,89.0%,51.0%,D,M,003,O3,R,O3R,2,"3, 301",NA,NA,,No,No,NA
DM003O3R,L_U,0 Pref Points,47,56,84.0%,84.0%,D,M,003,O3,R,O3R,0,"3, 301",NA,NA,,No,No,NA
DM003O3R,L_R,Leftover Choice 2,19,25,76.0%,76.0%,D,M,003,O3,R,O3R,0,"3, 301",NA,NA,,No,No,NA
DM003O4R,A_R,2 Pref Points,21,26,81.0%,81.0%,D,M,003,O4,R,O4R,2,"3, 301",NA,NA,,No,No,NA
DM003O4R,A_NR,4 Pref Points,3,5,60.0%,60.0%,D,M,003,O4,R,O4R,4,"3, 301",NA,NA,,No,No,NA
DM003O4R,Y_R,2 Pref Points,3,3,100.0%,NA,D,M,003,O4,R,O4R,2,"3, 301",NA,NA,,No,No,NA
DM003O4R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,003,O4,R,O4R,0,"3, 301",NA,NA,,No,No,Yes
DM003O4R,L_U,2 Pref Points,6,8,75.0%,75.0%,D,M,003,O4,R,O4R,2,"3, 301",NA,NA,,No,No,NA
DM003O4R,L_R,1 Pref Points,5,7,71.0%,71.0%,D,M,003,O4,R,O4R,1,"3, 301",NA,NA,,No,No,NA
DM003W1R,A_R,6 Pref Points,2,2,100.0%,100.0%,D,M,003,W1,R,W1R,6,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,NA
DM003W1R,A_NR,No Apps,NA,NA,NA,NA,D,M,003,W1,R,W1R,0,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,Yes
DM003W1R,Y_R,None Drawn,NA,NA,NA,NA,D,M,003,W1,R,W1R,0,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,Yes
DM003W1R,Y_NR,No Apps,NA,NA,NA,NA,D,M,003,W1,R,W1R,0,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,Yes
DM003W1R,L_U,N/A,NA,NA,NA,NA,D,M,003,W1,R,W1R,0,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,NA
DM003W1R,L_R,N/A,NA,NA,NA,NA,D,M,003,W1,R,W1R,0,"3, 4, 301",NA,NA,Buck Mountain Ranch,Yes,No,NA
DM004O2R,A_R,1 Pref Points,61,82,74.0%,74.0%,D,M,004,O2,R,O2R,1,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O2R,A_NR,2 Pref Points,4,28,14.0%,14.0%,D,M,004,O2,R,O2R,2,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O2R,Y_R,1 Pref Points,6,6,100.0%,100.0%,D,M,004,O2,R,O2R,1,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O2R,Y_NR,4 Pref Points,1,1,100.0%,100.0%,D,M,004,O2,R,O2R,4,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O2R,L_U,Leftover Choice 1,3,14,21.0%,21.0%,D,M,004,O2,R,O2R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O2R,L_R,Leftover Choice 3,7,17,41.0%,41.0%,D,M,004,O2,R,O2R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,A_R,0 Pref Points,17,57,30.0%,30.0%,D,M,004,O3,R,O3R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,A_NR,3 Pref Points,7,27,26.0%,26.0%,D,M,004,O3,R,O3R,3,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,Y_R,0 Pref Points,2,2,100.0%,100.0%,D,M,004,O3,R,O3R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,Y_NR,3 Pref Points,1,1,100.0%,100.0%,D,M,004,O3,R,O3R,3,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,L_U,0 Pref Points,15,15,100.0%,100.0%,D,M,004,O3,R,O3R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O3R,L_R,Choice 2,17,27,63.0%,63.0%,D,M,004,O3,R,O3R,0,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O4R,A_R,2 Pref Points,15,19,79.0%,79.0%,D,M,004,O4,R,O4R,2,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O4R,A_NR,4 Pref Points,1,8,12.0%,12.0%,D,M,004,O4,R,O4R,4,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O4R,Y_R,None Drawn,NA,NA,NA,100.0%,D,M,004,O4,R,O4R,0,"4, 14, 214, 441",NA,NA,,No,No,Yes
DM004O4R,Y_NR,5 Pref Points,1,1,100.0%,NA,D,M,004,O4,R,O4R,5,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O4R,L_U,2 Pref Points,3,11,27.0%,27.0%,D,M,004,O4,R,O4R,2,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004O4R,L_R,2 Pref Points,3,10,30.0%,30.0%,D,M,004,O4,R,O4R,2,"4, 14, 214, 441",NA,NA,,No,No,NA
DM004P5A,A_R,1 Pref Points,1,1,100.0%,100.0%,D,M,004,P5,A,P5A,1,"4,13,301",45884,45930,,No,Yes,NA
DM004P5A,A_NR,0 Pref Points,2,4,50.0%,50.0%,D,M,004,P5,A,P5A,0,"4,13,301",45884,45930,,No,Yes,NA
DM004P5A,Y_R,No Apps,NA,NA,NA,NA,D,M,004,P5,A,P5A,0,"4,13,301",45884,45930,,No,Yes,Yes
DM004P5A,Y_NR,No Apps,NA,NA,NA,NA,D,M,004,P5,A,P5A,0,"4,13,301",45884,45930,,No,Yes,Yes
DM004P5A,L_U,N/A,NA,NA,NA,NA,D,M,004,P5,A,P5A,0,"4,13,301",45884,45930,,No,Yes,NA
DM004P5A,L_R,N/A,NA,NA,NA,NA,D,M,004,P5,A,P5A,0,"4,13,301",45884,45930,,No,Yes,NA
DM005O2R,A_R,2 Pref Points,12,15,80.0%,80.0%,D,M,005,O2,R,O2R,2,5,NA,NA,,No,No,NA
DM005O2R,A_NR,6 Pref Points,2,8,25.0%,25.0%,D,M,005,O2,R,O2R,6,5,NA,NA,,No,No,NA
DM005O2R,Y_R,4 Pref Points,1,1,100.0%,NA,D,M,005,O2,R,O2R,4,5,NA,NA,,No,No,NA
DM005O2R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,005,O2,R,O2R,0,5,NA,NA,,No,No,Yes
DM005O2R,L_U,0 Pref Points,2,2,100.0%,100.0%,D,M,005,O2,R,O2R,0,5,NA,NA,,No,No,NA
DM005O2R,L_R,Leftover Choice 2,1,1,100.0%,100.0%,D,M,005,O2,R,O2R,0,5,NA,NA,,No,No,NA
DM005O3R,A_R,3 Pref Points,3,3,100.0%,100.0%,D,M,005,O3,R,O3R,3,5,NA,NA,,No,No,NA
DM005O3R,A_NR,8 Pref Points,1,1,100.0%,100.0%,D,M,005,O3,R,O3R,8,5,NA,NA,,No,No,NA
DM005O3R,Y_R,No Apps,NA,NA,NA,NA,D,M,005,O3,R,O3R,0,5,NA,NA,,No,No,Yes
DM005O3R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,005,O3,R,O3R,0,5,NA,NA,,No,No,Yes
DM005O3R,L_U,0 Pref Points,1,3,33.0%,33.0%,D,M,005,O3,R,O3R,0,5,NA,NA,,No,No,NA
DM005O3R,L_R,0 Pref Points,1,3,33.0%,33.0%,D,M,005,O3,R,O3R,0,5,NA,NA,,No,No,NA
DM005O4R,A_R,1 Pref Points,1,9,11.0%,11.0%,D,M,005,O4,R,O4R,1,5,NA,NA,,No,No,NA
DM005O4R,A_NR,12 Pref Points,1,1,100.0%,100.0%,D,M,005,O4,R,O4R,12,5,NA,NA,,No,No,NA
DM005O4R,Y_R,None Drawn,NA,NA,NA,NA,D,M,005,O4,R,O4R,0,5,NA,NA,,No,No,Yes
DM005O4R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,005,O4,R,O4R,0,5,NA,NA,,No,No,Yes
DM005O4R,L_U,2 Pref Points,1,1,100.0%,100.0%,D,M,005,O4,R,O4R,2,5,NA,NA,,No,No,NA
DM005O4R,L_R,0 Pref Points,1,1,100.0%,100.0%,D,M,005,O4,R,O4R,0,5,NA,NA,,No,No,NA
DM005W1R,A_R,21 Pref Points,1,3,33.0%,33.0%,D,M,005,W1,R,W1R,21,5,NA,NA,Three Forks Ranch,Yes,No,NA
DM005W1R,A_NR,No Apps,NA,NA,NA,NA,D,M,005,W1,R,W1R,0,5,NA,NA,Three Forks Ranch,Yes,No,Yes
DM005W1R,Y_R,None Drawn,NA,NA,NA,NA,D,M,005,W1,R,W1R,0,5,NA,NA,Three Forks Ranch,Yes,No,Yes
DM005W1R,Y_NR,No Apps,NA,NA,NA,NA,D,M,005,W1,R,W1R,0,5,NA,NA,Three Forks Ranch,Yes,No,Yes
DM005W1R,L_U,N/A,NA,NA,NA,NA,D,M,005,W1,R,W1R,0,5,NA,NA,Three Forks Ranch,Yes,No,NA
DM005W1R,L_R,N/A,NA,NA,NA,NA,D,M,005,W1,R,W1R,0,5,NA,NA,Three Forks Ranch,Yes,No,NA
DM006E1R,A_R,3 Pref Points,7,11,64.0%,64.0%,D,M,006,E1,R,E1R,3,"6, 7",NA,NA,,No,No,NA
DM006E1R,A_NR,3 Pref Points,2,2,100.0%,100.0%,D,M,006,E1,R,E1R,3,"6, 7",NA,NA,,No,No,NA
DM006E1R,Y_R,None Drawn,NA,NA,NA,NA,D,M,006,E1,R,E1R,0,"6, 7",NA,NA,,No,No,Yes
DM006E1R,Y_NR,No Apps,NA,NA,NA,NA,D,M,006,E1,R,E1R,0,"6, 7",NA,NA,,No,No,Yes
DM006E1R,L_U,N/A,NA,NA,NA,NA,D,M,006,E1,R,E1R,0,"6, 7",NA,NA,,No,No,NA
DM006E1R,L_R,N/A,NA,NA,NA,NA,D,M,006,E1,R,E1R,0,"6, 7",NA,NA,,No,No,NA
DM006E2R,A_R,2 Pref Points,16,26,62.0%,62.0%,D,M,006,E2,R,E2R,2,6,NA,NA,,No,No,NA
DM006E2R,A_NR,2 Pref Points,3,7,43.0%,43.0%,D,M,006,E2,R,E2R,2,6,NA,NA,,No,No,NA
DM006E2R,Y_R,2 Pref Points,1,1,100.0%,100.0%,D,M,006,E2,R,E2R,2,6,NA,NA,,No,No,NA
DM006E2R,Y_NR,2 Pref Points,1,1,100.0%,100.0%,D,M,006,E2,R,E2R,2,6,NA,NA,,No,No,NA
DM006E2R,L_U,Leftover Choice 1,2,2,100.0%,100.0%,D,M,006,E2,R,E2R,0,6,NA,NA,,No,No,NA
DM006E2R,L_R,None Drawn,NA,NA,NA,NA,D,M,006,E2,R,E2R,0,6,NA,NA,,No,No,Yes
DM006O1M,A_R,0 Pref Points,6,49,12.0%,12.0%,D,M,006,O1,M,O1M,0,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1M,A_NR,1 Pref Points,3,10,30.0%,30.0%,D,M,006,O1,M,O1M,1,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1M,Y_R,1 Pref Points,1,1,100.0%,100.0%,D,M,006,O1,M,O1M,1,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1M,Y_NR,2 Pref Points,2,2,100.0%,100.0%,D,M,006,O1,M,O1M,2,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1M,L_U,Leftover Choice 2,2,4,50.0%,50.0%,D,M,006,O1,M,O1M,0,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1M,L_R,Leftover Choice 2,2,4,50.0%,50.0%,D,M,006,O1,M,O1M,0,"6,16,17,161,171",NA,NA,,No,No,NA
DM006O1R,A_R,2 Pref Points,1,24,4.0%,4.0%,D,M,006,O1,R,O1R,2,6,NA,NA,,No,No,NA
DM006O1R,A_NR,6 Pref Points,2,2,100.0%,100.0%,D,M,006,O1,R,O1R,6,6,NA,NA,,No,No,NA
DM006O1R,Y_R,3 Pref Points,1,1,100.0%,NA,D,M,006,O1,R,O1R,3,6,NA,NA,,No,No,NA
DM006O1R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,006,O1,R,O1R,0,6,NA,NA,,No,No,Yes
DM006O1R,L_U,None Drawn,NA,NA,NA,NA,D,M,006,O1,R,O1R,0,6,NA,NA,,No,No,Yes
DM006O1R,L_R,No Apps,NA,NA,NA,NA,D,M,006,O1,R,O1R,0,6,NA,NA,,No,No,Yes
DM006O2R,A_R,3 Pref Points,16,21,76.0%,76.0%,D,M,006,O2,R,O2R,3,6,NA,NA,,No,No,NA
DM006O2R,A_NR,4 Pref Points,1,1,100.0%,100.0%,D,M,006,O2,R,O2R,4,6,NA,NA,,No,No,NA
DM006O2R,Y_R,6 Pref Points,1,1,100.0%,100.0%,D,M,006,O2,R,O2R,6,6,NA,NA,,No,No,NA
DM006O2R,Y_NR,4 Pref Points,1,1,100.0%,100.0%,D,M,006,O2,R,O2R,4,6,NA,NA,,No,No,NA
DM006O2R,L_U,Choice 2,1,1,100.0%,100.0%,D,M,006,O2,R,O2R,0,6,NA,NA,,No,No,NA
DM006O2R,L_R,No Apps,NA,NA,NA,NA,D,M,006,O2,R,O2R,0,6,NA,NA,,No,No,Yes
DM006O3R,A_R,4 Pref Points,2,6,33.0%,33.0%,D,M,006,O3,R,O3R,4,6,NA,NA,,No,No,NA
DM006O3R,A_NR,12 Pref Points,1,2,50.0%,50.0%,D,M,006,O3,R,O3R,12,6,NA,NA,,No,No,NA
DM006O3R,Y_R,6 Pref Points,1,1,100.0%,NA,D,M,006,O3,R,O3R,6,6,NA,NA,,No,No,NA
DM006O3R,Y_NR,No Apps,NA,NA,NA,100.0%,D,M,006,O3,R,O3R,0,6,NA,NA,,No,No,Yes
DM006O3R,L_U,1 Pref Points,2,3,67.0%,67.0%,D,M,006,O3,R,O3R,1,6,NA,NA,,No,No,NA
DM006O3R,L_R,0 Pref Points,2,2,100.0%,100.0%,D,M,006,O3,R,O3R,0,6,NA,NA,,No,No,NA
DM006O4R,A_R,5 Pref Points,2,17,12.0%,12.0%,D,M,006,O4,R,O4R,5,"6, 16, 17, 161, 171",NA,NA,,No,No,NA
DM006O4R,A_NR,16 Pref Points,2,4,50.0%,50.0%,D,M,006,O4,R,O4R,16,"6, 16, 17, 161, 171",NA,NA,,No,No,NA
DM006O4R,Y_R,None Drawn,NA,NA,NA,NA,D,M,006,O4,R,O4R,0,"6, 16, 17, 161, 171",NA,NA,,No,No,Yes
DM006O4R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,006,O4,R,O4R,0,"6, 16, 17, 161, 171",NA,NA,,No,No,Yes
DM006O4R,L_U,8 Pref Points,2,3,67.0%,67.0%,D,M,006,O4,R,O4R,8,"6, 16, 17, 161, 171",NA,NA,,No,No,NA
DM006O4R,L_R,4 Pref Points,1,1,100.0%,100.0%,D,M,006,O4,R,O4R,4,"6, 16, 17, 161, 171",NA,NA,,No,No,NA
DM006W1R,A_R,18 Pref Points,1,1,100.0%,100.0%,D,M,006,W1,R,W1R,18,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,NA
DM006W1R,A_NR,No Apps,NA,NA,NA,NA,D,M,006,W1,R,W1R,0,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,Yes
DM006W1R,Y_R,None Drawn,NA,NA,NA,NA,D,M,006,W1,R,W1R,0,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,Yes
DM006W1R,Y_NR,No Apps,NA,NA,NA,NA,D,M,006,W1,R,W1R,0,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,Yes
DM006W1R,L_U,N/A,NA,NA,NA,NA,D,M,006,W1,R,W1R,0,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,NA
DM006W1R,L_R,N/A,NA,NA,NA,NA,D,M,006,W1,R,W1R,0,"6, 16, 161, 171",NA,NA,Silver Spur Ranch,Yes,No,NA
DM007O1M,A_R,Choice 3,19,94,20.0%,20.0%,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,NA
DM007O1M,A_NR,Choice 3,1,11,9.0%,9.0%,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,NA
DM007O1M,Y_R,Choice 3,3,11,27.0%,100.0%,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,NA
DM007O1M,Y_NR,0 Pref Points,3,3,100.0%,27.0%,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,NA
DM007O1M,L_U,Leftover Choice 1,2,2,100.0%,100.0%,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,NA
DM007O1M,L_R,None Drawn,NA,NA,NA,NA,D,M,007,O1,M,O1M,0,"7,8,9,19,191",NA,NA,,No,No,Yes
DM007O2R,A_R,0 Pref Points,159,310,51.0%,51.0%,D,M,007,O2,R,O2R,0,"7, 8",NA,NA,,No,No,NA
DM007O2R,A_NR,0 Pref Points,6,13,46.0%,46.0%,D,M,007,O2,R,O2R,0,"7, 8",NA,NA,,No,No,NA
DM007O2R,Y_R,0 Pref Points,21,49,43.0%,NA,D,M,007,O2,R,O2R,0,"7, 8",NA,NA,,No,No,NA
DM007O2R,Y_NR,None Drawn,NA,NA,NA,43.0%,D,M,007,O2,R,O2R,0,"7, 8",NA,NA,,No,No,Yes
DM007O2R,L_U,Leftover Choice 3,3,3,100.0%,100.0%,D,M,007,O2,R,O2R,0,"7, 8",NA,NA,,No,No,NA
